customer_id,user_age,household_size,income_bracket,tenure_months,subscription_tier,billing_cycle,auto_renew_enabled,customer_acquisition_channel,primary_device,days_since_last_login,avg_watch_time_hours,content_completion_rate,payment_failures,support_tickets,support_resolution_time_days
USER_0144781,36,4,Medium,4,Basic,Monthly,Yes,Social_Ads,Smart TV,5,72.2,0.94,0,1,0
USER_0079823,24,5,Low,69,Basic,Annual,Yes,Promo_Code,Mobile,9,54.6,0.32,0,0,0
USER_0148678,37,1,Low,7,Standard,Monthly,Yes,Organic,Mobile,2,47.6,0.48,0,0,0
USER_0073011,38,3,Medium,38,Basic,Monthly,Yes,Social_Ads,Mobile,8,42.1,0.35,0,0,0
USER_0145960,44,2,High,9,Standard,Monthly,Yes,Organic,Smart TV,2,84.9,0.42,0,0,0
USER_0147791,24,6,Low,7,Premium,Monthly,Yes,Referral,Smart TV,1,98.9,0.74,0,1,0
USER_0025032,35,1,Low,47,Standard,Monthly,Yes,Organic,Smart TV,9,23.4,0.64,0,0,0
USER_0093538,18,2,Medium,75,Standard,Monthly,Yes,Social_Ads,Smart TV,8,32.1,0.37,0,0,0
USER_0049875,20,3,Medium,73,Standard,Monthly,Yes,Organic,Web,0,58.8,0.88,0,0,0
USER_0114101,41,1,High,1,Basic,Monthly,Yes,Organic,Mobile,1,31.8,0.62,0,0,0
USER_0099664,28,1,Low,46,Basic,Annual,Yes,Organic,Smart TV,0,48.2,0.61,0,0,0
USER_0099179,41,2,Low,77,Standard,Monthly,Yes,Promo_Code,Smart TV,2,81.6,0.85,0,0,0
USER_0008579,29,2,Medium,40,Premium,Monthly,Yes,Referral,Smart TV,0,69.2,0.51,0,0,0
USER_0005021,50,2,Medium,78,Standard,Monthly,No,Social_Ads,Smart TV,5,54.8,0.89,0,0,0
USER_0142308,31,1,Medium,2,Standard,Monthly,Yes,Referral,Mobile,0,9.0,0.77,1,0,0
USER_0139168,39,1,High,6,Premium,Monthly,Yes,Organic,Smart TV,0,62.9,0.35,0,0,0
USER_0079509,32,1,Medium,61,Standard,Monthly,Yes,Organic,Mobile,9,11.2,0.76,0,0,0
USER_0124240,37,3,Medium,1,Basic,Monthly,Yes,Promo_Code,Mobile,8,49.4,0.52,0,0,0
USER_0115775,27,3,Medium,9,Standard,Monthly,No,Social_Ads,Smart TV,0,91.6,0.56,0,0,0
USER_0104077,33,4,Medium,3,Standard,Annual,No,Referral,Mobile,2,46.5,0.58,0,0,0
USER_0037890,21,4,High,53,Standard,Monthly,Yes,Organic,Smart TV,2,88.7,0.51,0,1,0
USER_0007943,48,1,High,21,Basic,Annual,Yes,Organic,Smart TV,1,44.0,0.9,0,0,0
USER_0111205,35,2,Low,6,Standard,Monthly,Yes,Organic,Smart TV,5,20.5,0.54,0,0,0
USER_0136483,32,1,Low,5,Standard,Monthly,Yes,Organic,Web,1,42.2,0.61,0,0,0
USER_0128868,18,2,Medium,8,Basic,Monthly,Yes,Promo_Code,Mobile,12,31.9,0.4,0,0,0
USER_0138134,44,2,Medium,11,Standard,Monthly,Yes,Promo_Code,Mobile,4,42.9,0.35,0,0,0
USER_0047580,26,1,Low,64,Standard,Monthly,No,Social_Ads,Smart TV,7,38.4,0.66,0,0,0
USER_0076314,51,1,Medium,50,Basic,Monthly,Yes,Organic,Mobile,16,44.7,0.2,0,0,0
USER_0133134,46,2,Low,4,Standard,Monthly,Yes,Organic,Smart TV,11,50.2,0.42,0,0,0
USER_0001504,52,2,Medium,61,Basic,Monthly,Yes,Social_Ads,Smart TV,4,76.5,0.31,0,0,0
USER_0071489,48,3,Low,79,Basic,Monthly,Yes,Social_Ads,Smart TV,18,86.3,0.32,0,1,0
USER_0155131,41,1,High,10,Standard,Annual,Yes,Organic,Console,33,35.5,0.71,0,0,0
USER_0073259,31,4,Low,46,Basic,Monthly,Yes,Social_Ads,Web,7,50.5,0.67,0,0,0
USER_0098063,32,2,High,21,Standard,Monthly,No,Promo_Code,Smart TV,8,34.8,0.67,0,0,0
USER_0044978,50,2,High,75,Standard,Monthly,Yes,Organic,Console,0,29.9,0.51,0,0,0
USER_0137126,38,1,Medium,7,Standard,Monthly,No,Promo_Code,Smart TV,9,29.7,0.77,0,0,0
USER_0120813,18,2,Medium,3,Basic,Monthly,Yes,Organic,Smart TV,7,50.3,0.58,0,0,0
USER_0071971,18,3,High,27,Basic,Monthly,Yes,Promo_Code,Mobile,2,66.6,0.58,0,0,0
USER_0126442,39,3,Medium,10,Standard,Monthly,No,Organic,Web,40,50.8,0.83,0,0,0
USER_0082174,38,4,Low,18,Basic,Monthly,Yes,Promo_Code,Smart TV,4,94.4,0.61,0,0,0
USER_0130630,22,1,High,2,Basic,Monthly,No,Social_Ads,Smart TV,5,70.9,0.74,0,2,0
USER_0075596,46,2,Medium,83,Basic,Monthly,No,Social_Ads,Smart TV,6,71.2,0.84,0,0,0
USER_0067260,18,2,Medium,38,Standard,Monthly,Yes,Social_Ads,Console,6,43.8,0.82,0,1,0
USER_0135792,57,2,High,4,Standard,Monthly,No,Organic,Mobile,12,30.4,0.56,0,0,0
USER_0057862,40,2,Low,76,Standard,Monthly,Yes,Promo_Code,Smart TV,17,55.8,1.0,0,2,0
USER_0100363,38,2,Low,1,Standard,Monthly,Yes,Organic,Web,7,36.1,0.88,0,0,0
USER_0041752,46,2,Medium,36,Basic,Monthly,Yes,Social_Ads,Console,1,28.3,0.41,0,0,0
USER_0043095,26,3,Medium,35,Standard,Monthly,Yes,Social_Ads,Mobile,10,69.1,0.66,1,0,0
USER_0127170,18,2,High,6,Standard,Monthly,Yes,Referral,Mobile,8,35.4,0.41,0,0,0
USER_0078648,27,3,High,83,Basic,Monthly,Yes,Referral,Web,6,63.2,0.97,1,0,0
USER_0148832,18,3,High,2,Premium,Monthly,Yes,Organic,Console,3,38.6,0.19,0,1,0
USER_0154611,51,3,Medium,5,Standard,Monthly,Yes,Organic,Smart TV,11,95.4,0.36,0,0,0
USER_0047271,26,1,High,82,Premium,Annual,Yes,Social_Ads,Mobile,8,43.3,0.49,0,0,0
USER_0001851,21,4,Low,30,Standard,Monthly,Yes,Social_Ads,Smart TV,0,80.3,0.61,0,0,0
USER_0007094,20,4,Medium,81,Premium,Annual,Yes,Social_Ads,Smart TV,10,103.6,0.44,1,0,0
USER_0095795,43,4,Medium,75,Basic,Monthly,Yes,Social_Ads,Smart TV,14,87.5,0.58,0,0,0
USER_0134546,27,1,Medium,5,Standard,Monthly,Yes,Promo_Code,Smart TV,8,50.6,0.62,0,0,0
USER_0054695,30,1,Medium,16,Standard,Annual,Yes,Social_Ads,Smart TV,16,29.1,0.64,0,0,0
USER_0024723,33,2,High,19,Basic,Monthly,No,Social_Ads,Mobile,13,60.5,0.67,0,0,0
USER_0106754,34,2,Medium,1,Standard,Annual,Yes,Social_Ads,Smart TV,8,46.9,0.51,0,1,0
USER_0011281,24,4,Medium,37,Basic,Annual,Yes,Organic,Mobile,6,58.9,0.49,0,0,0
USER_0008247,40,3,High,53,Basic,Monthly,No,Organic,Mobile,6,68.6,0.7,1,0,0
USER_0027129,41,4,Medium,55,Premium,Monthly,Yes,Social_Ads,Web,22,29.9,0.67,0,0,0
USER_0070257,21,1,Low,59,Standard,Monthly,Yes,Social_Ads,Web,6,29.9,0.9,0,0,0
USER_0031927,30,4,Low,29,Standard,Monthly,Yes,Organic,Mobile,7,71.3,0.32,1,0,0
USER_0025439,18,1,Medium,20,Basic,Monthly,Yes,Promo_Code,Smart TV,9,43.3,0.39,1,0,0
USER_0005787,18,2,High,61,Standard,Monthly,No,Organic,Web,2,22.7,0.76,0,0,0
USER_0132502,50,2,Medium,8,Basic,Monthly,No,Social_Ads,Mobile,0,55.3,0.82,0,0,0
USER_0020430,41,6,Medium,26,Standard,Monthly,Yes,Social_Ads,Console,5,69.0,0.95,0,0,0
USER_0122298,49,1,High,3,Basic,Monthly,Yes,Organic,Web,4,18.7,0.53,1,1,0
USER_0103735,37,1,Medium,11,Basic,Monthly,Yes,Organic,Mobile,0,28.9,0.35,1,0,0
USER_0122823,39,1,Low,6,Premium,Monthly,No,Social_Ads,Smart TV,12,40.8,0.34,0,0,0
USER_0075575,33,1,Low,48,Basic,Monthly,Yes,Social_Ads,Mobile,5,40.4,0.9,0,0,0
USER_0102334,35,1,High,3,Standard,Monthly,Yes,Social_Ads,Mobile,3,20.7,0.69,0,0,0
USER_0071464,33,1,Medium,34,Standard,Monthly,No,Social_Ads,Smart TV,7,53.4,0.6,0,1,0
USER_0145246,28,1,Medium,11,Standard,Annual,Yes,Social_Ads,Smart TV,8,42.4,0.52,0,0,0
USER_0144459,26,1,Medium,10,Basic,Monthly,Yes,Organic,Smart TV,12,53.0,0.64,0,0,0
USER_0115019,46,1,Low,10,Premium,Monthly,Yes,Social_Ads,Mobile,8,53.2,0.64,0,0,0
USER_0044341,23,2,Low,44,Standard,Annual,Yes,Organic,Smart TV,5,49.6,1.0,0,0,0
USER_0061174,40,1,Low,52,Premium,Monthly,Yes,Organic,Smart TV,11,40.2,0.87,0,0,0
USER_0027735,20,4,Low,30,Standard,Monthly,Yes,Organic,Smart TV,14,71.6,0.32,0,0,0
USER_0142771,43,1,Medium,9,Standard,Monthly,No,Promo_Code,Mobile,1,37.1,0.53,1,0,0
USER_0111733,41,2,High,3,Standard,Annual,Yes,Social_Ads,Web,2,36.9,0.58,0,0,0
USER_0152948,35,2,Medium,3,Standard,Monthly,No,Organic,Mobile,1,48.2,0.6,0,0,0
USER_0130552,41,2,High,1,Basic,Monthly,Yes,Social_Ads,Smart TV,14,65.1,0.56,0,0,0
USER_0078191,40,2,Low,27,Basic,Monthly,Yes,Promo_Code,Smart TV,7,50.6,0.94,0,0,0
USER_0155595,72,1,Medium,5,Basic,Monthly,No,Organic,Web,0,50.3,0.78,0,1,0
USER_0150618,38,1,Medium,10,Basic,Monthly,Yes,Social_Ads,Mobile,4,33.1,0.66,0,0,0
USER_0121416,23,1,High,8,Standard,Annual,Yes,Social_Ads,Console,3,10.5,0.72,0,0,0
USER_0088347,56,5,High,43,Premium,Annual,Yes,Social_Ads,Mobile,2,74.7,0.57,0,0,0
USER_0083653,40,1,Low,26,Basic,Monthly,Yes,Promo_Code,Mobile,3,37.9,0.87,0,0,0
USER_0074206,35,1,Low,20,Standard,Monthly,Yes,Organic,Console,3,52.2,0.43,0,0,0
USER_0032074,36,6,Medium,75,Standard,Monthly,No,Social_Ads,Smart TV,1,97.6,0.68,0,1,0
USER_0147035,32,4,Medium,7,Standard,Monthly,No,Referral,Web,12,79.7,0.76,2,0,0
USER_0066797,47,2,Medium,79,Premium,Annual,Yes,Organic,Mobile,15,43.6,0.85,0,0,0
USER_0140634,31,4,Medium,3,Premium,Annual,Yes,Promo_Code,Mobile,7,72.5,0.3,0,1,0
USER_0052772,21,2,Medium,21,Standard,Monthly,Yes,Organic,Mobile,2,61.3,0.75,0,1,0
USER_0101461,25,1,Medium,7,Basic,Monthly,Yes,Referral,Mobile,4,33.9,0.54,0,0,0
USER_0092748,29,2,Medium,75,Basic,Monthly,No,Social_Ads,Smart TV,6,39.8,0.88,0,0,0
USER_0111319,21,2,Medium,6,Standard,Monthly,Yes,Social_Ads,Smart TV,19,45.8,0.79,0,0,0
USER_0037470,49,3,High,68,Standard,Monthly,No,Social_Ads,Mobile,18,25.2,0.61,0,0,0
USER_0113073,41,1,Low,9,Basic,Monthly,No,Promo_Code,Mobile,0,45.7,0.51,0,1,0
USER_0154899,42,4,Low,1,Basic,Monthly,No,Social_Ads,Smart TV,1,72.8,0.46,0,2,0
USER_0078043,33,6,Medium,72,Basic,Monthly,Yes,Promo_Code,Smart TV,3,85.5,0.54,0,0,0
USER_0015154,36,4,High,81,Basic,Monthly,Yes,Organic,Mobile,0,60.7,0.49,0,0,0
USER_0115032,27,2,Medium,11,Standard,Monthly,Yes,Promo_Code,Mobile,0,48.5,0.5,0,0,0
USER_0042865,39,3,Low,73,Premium,Annual,Yes,Promo_Code,Mobile,40,32.4,0.53,0,0,0
USER_0014736,71,2,Medium,27,Standard,Monthly,Yes,Social_Ads,Web,0,46.1,0.84,0,0,0
USER_0104323,42,6,High,6,Basic,Monthly,Yes,Referral,Smart TV,4,111.4,0.6,1,1,0
USER_0045899,37,5,Low,66,Standard,Monthly,Yes,Organic,Console,1,45.8,0.81,0,0,0
USER_0055613,47,1,High,30,Standard,Monthly,Yes,Social_Ads,Smart TV,18,38.7,0.25,0,0,0
USER_0155902,38,2,Medium,3,Standard,Monthly,No,Organic,Smart TV,25,52.5,0.4,0,0,0
USER_0065719,40,3,Low,52,Basic,Monthly,No,Social_Ads,Smart TV,3,78.0,0.68,0,1,0
USER_0110052,34,2,High,9,Standard,Monthly,Yes,Organic,Smart TV,2,64.8,0.45,0,0,0
USER_0060180,50,4,Medium,45,Basic,Monthly,Yes,Organic,Smart TV,19,86.9,0.51,1,0,0
USER_0134191,64,4,Medium,4,Basic,Monthly,Yes,Social_Ads,Mobile,20,55.1,0.7,0,0,0
USER_0023846,18,3,Low,16,Basic,Monthly,Yes,Social_Ads,Console,0,53.6,0.52,0,0,0
USER_0142244,43,1,Medium,8,Standard,Monthly,Yes,Social_Ads,Mobile,30,25.5,0.32,0,0,0
USER_0156775,36,1,Medium,1,Premium,Monthly,Yes,Promo_Code,Console,3,23.4,0.62,0,1,0
USER_0085677,36,4,Medium,50,Standard,Monthly,Yes,Social_Ads,Mobile,11,64.7,0.1,0,0,0
USER_0117564,52,3,Medium,10,Standard,Monthly,Yes,Social_Ads,Smart TV,3,84.2,0.77,0,1,0
USER_0018861,46,4,Medium,29,Premium,Monthly,Yes,Social_Ads,Smart TV,0,113.6,1.0,0,0,0
USER_0148127,25,5,Low,7,Premium,Monthly,No,Organic,Console,6,46.3,0.41,0,0,0
USER_0037387,39,1,Low,17,Standard,Monthly,Yes,Promo_Code,Console,7,47.2,0.73,0,0,0
USER_0128156,18,4,Medium,5,Premium,Monthly,No,Organic,Mobile,3,78.4,0.64,0,1,0
USER_0106554,33,3,Medium,9,Basic,Monthly,Yes,Social_Ads,Mobile,3,72.9,0.8,0,1,0
USER_0062764,52,1,High,51,Basic,Monthly,Yes,Organic,Smart TV,16,34.0,0.42,0,0,0
USER_0122183,41,2,Medium,8,Standard,Monthly,Yes,Organic,Smart TV,1,51.0,0.13,0,0,0
USER_0017474,50,1,Medium,82,Standard,Monthly,No,Promo_Code,Console,13,47.8,0.71,0,1,0
USER_0111565,39,3,Medium,10,Premium,Monthly,Yes,Promo_Code,Mobile,1,67.8,0.32,0,0,0
USER_0045301,32,1,High,82,Standard,Monthly,Yes,Social_Ads,Console,7,32.6,0.89,1,1,0
USER_0005223,33,2,Low,54,Premium,Monthly,Yes,Promo_Code,Mobile,9,43.9,0.56,0,0,0
USER_0091650,49,3,Medium,50,Standard,Annual,Yes,Promo_Code,Console,4,43.7,0.67,0,0,0
USER_0093179,19,2,High,58,Basic,Annual,Yes,Organic,Mobile,10,31.1,0.66,0,1,0
USER_0048676,50,4,Low,41,Standard,Monthly,Yes,Social_Ads,Console,4,65.5,0.52,0,0,0
USER_0152889,38,5,Medium,8,Standard,Monthly,Yes,Promo_Code,Smart TV,6,112.1,0.51,0,0,0
USER_0065290,58,4,High,31,Standard,Monthly,No,Promo_Code,Smart TV,10,73.5,0.33,0,0,0
USER_0060638,33,2,Medium,39,Standard,Monthly,No,Organic,Smart TV,10,39.7,0.78,0,0,0
USER_0145225,42,3,Medium,7,Standard,Monthly,Yes,Social_Ads,Console,19,52.4,0.7,0,0,0
USER_0130876,55,3,Medium,3,Basic,Monthly,Yes,Social_Ads,Smart TV,1,60.8,0.42,0,0,0
USER_0080308,42,1,High,59,Basic,Monthly,Yes,Promo_Code,Smart TV,7,60.6,0.59,0,0,0
USER_0125130,33,2,Medium,8,Premium,Annual,Yes,Promo_Code,Smart TV,1,76.6,0.74,0,1,0
USER_0037744,28,3,Low,54,Premium,Annual,Yes,Organic,Smart TV,10,58.3,0.42,0,0,0
USER_0048153,34,2,High,72,Basic,Monthly,Yes,Organic,Smart TV,2,45.3,0.56,0,0,0
USER_0039877,30,1,Low,76,Basic,Monthly,Yes,Social_Ads,Mobile,3,37.9,0.9,0,0,0
USER_0025336,30,4,High,78,Basic,Monthly,No,Social_Ads,Console,13,50.3,0.99,0,0,0
USER_0004990,26,4,Medium,67,Standard,Monthly,Yes,Organic,Console,3,59.3,0.49,0,0,0
USER_0152729,47,4,Medium,9,Premium,Monthly,Yes,Promo_Code,Smart TV,2,87.1,0.72,0,0,0
USER_0151334,24,3,High,11,Standard,Monthly,Yes,Organic,Smart TV,16,70.6,0.77,0,0,0
USER_0073528,38,2,Medium,22,Standard,Monthly,No,Organic,Mobile,2,69.8,0.77,0,0,0
USER_0050933,49,3,Low,16,Standard,Monthly,Yes,Social_Ads,Smart TV,0,64.5,0.57,0,0,0
USER_0109070,50,5,Medium,10,Standard,Monthly,Yes,Organic,Smart TV,9,99.0,0.69,0,0,0
USER_0148010,29,1,High,2,Basic,Monthly,Yes,Social_Ads,Smart TV,10,28.9,0.79,0,2,0
USER_0072505,36,2,Medium,43,Basic,Monthly,Yes,Social_Ads,Smart TV,11,67.3,0.54,0,0,0
USER_0070743,24,2,Medium,62,Premium,Monthly,No,Promo_Code,Smart TV,15,86.6,0.93,1,0,0
USER_0119981,37,1,Medium,10,Premium,Annual,Yes,Promo_Code,Console,17,54.2,0.75,0,0,0
USER_0013554,26,5,High,30,Basic,Monthly,Yes,Referral,Console,17,51.6,0.4,0,1,0
USER_0038763,36,3,High,60,Standard,Monthly,No,Social_Ads,Smart TV,12,52.8,0.46,1,0,0
USER_0157904,51,2,Low,10,Basic,Monthly,Yes,Organic,Mobile,0,25.9,0.5,0,0,0
USER_0122733,46,2,High,1,Basic,Monthly,No,Social_Ads,Mobile,3,35.4,0.39,0,1,0
USER_0102252,29,5,Low,9,Basic,Monthly,No,Social_Ads,Smart TV,1,76.9,0.59,0,0,0
USER_0098518,40,4,Low,56,Basic,Annual,Yes,Promo_Code,Smart TV,12,82.8,0.61,0,1,0
USER_0097778,50,3,Medium,58,Basic,Monthly,No,Organic,Mobile,16,67.0,0.84,0,1,0
USER_0062403,29,1,Medium,55,Standard,Monthly,Yes,Organic,Smart TV,14,50.3,0.55,0,0,0
USER_0073484,28,1,Medium,73,Premium,Monthly,No,Promo_Code,Smart TV,0,42.9,0.55,0,0,0
USER_0047553,31,1,Low,20,Standard,Monthly,Yes,Organic,Mobile,22,0.0,0.41,0,0,0
USER_0070477,37,2,Low,38,Standard,Monthly,Yes,Organic,Mobile,2,36.6,0.95,0,1,0
USER_0099151,22,4,Low,67,Basic,Monthly,Yes,Social_Ads,Mobile,6,51.1,0.48,0,0,0
USER_0105536,36,3,Medium,2,Basic,Annual,Yes,Social_Ads,Smart TV,12,71.7,1.0,0,0,0
USER_0011084,32,2,Medium,48,Basic,Monthly,Yes,Promo_Code,Console,16,47.5,0.51,0,0,0
USER_0146415,45,6,Low,1,Standard,Monthly,No,Organic,Smart TV,1,110.6,0.52,0,1,0
USER_0132935,56,2,Low,10,Basic,Monthly,Yes,Social_Ads,Mobile,3,46.9,0.72,1,1,0
USER_0124631,33,1,High,2,Basic,Monthly,Yes,Social_Ads,Mobile,14,20.6,0.95,0,1,0
USER_0137346,33,2,Low,11,Standard,Monthly,Yes,Organic,Web,17,70.3,0.72,0,0,0
USER_0020259,31,3,High,63,Basic,Annual,Yes,Organic,Smart TV,6,91.3,0.36,1,1,0
USER_0064013,40,2,Low,69,Premium,Monthly,Yes,Organic,Smart TV,10,52.1,0.48,0,0,0
USER_0110918,29,2,Medium,4,Standard,Monthly,Yes,Promo_Code,Smart TV,5,68.1,0.76,0,0,0
USER_0117406,45,1,Low,8,Basic,Monthly,Yes,Promo_Code,Smart TV,15,41.5,0.68,0,0,0
USER_0059430,37,2,Medium,64,Basic,Monthly,No,Social_Ads,Mobile,8,57.6,0.58,0,0,0
USER_0134696,18,2,Medium,10,Basic,Annual,Yes,Organic,Mobile,1,32.6,0.67,0,1,0
USER_0064589,41,1,Low,60,Basic,Monthly,Yes,Social_Ads,Mobile,2,27.2,0.31,0,0,0
USER_0152328,33,1,High,8,Premium,Monthly,Yes,Promo_Code,Smart TV,10,59.2,0.65,0,0,0
USER_0121283,39,3,Low,3,Basic,Monthly,Yes,Social_Ads,Mobile,19,50.9,0.9,0,0,0
USER_0005733,37,1,Medium,30,Standard,Monthly,Yes,Organic,Mobile,0,55.3,0.45,0,0,0
USER_0116776,27,2,Medium,11,Standard,Monthly,Yes,Promo_Code,Smart TV,17,57.0,0.3,0,0,0
USER_0010270,35,3,Low,46,Premium,Monthly,No,Organic,Console,9,31.9,0.56,0,1,0
USER_0142863,41,2,High,7,Basic,Monthly,Yes,Organic,Mobile,1,62.7,0.85,0,0,0
USER_0029284,18,1,Medium,69,Premium,Monthly,Yes,Social_Ads,Mobile,4,36.9,0.52,0,0,0
USER_0067804,29,4,Low,70,Basic,Annual,Yes,Social_Ads,Smart TV,34,87.2,0.89,0,0,0
USER_0007236,26,4,Medium,21,Standard,Monthly,Yes,Promo_Code,Smart TV,7,92.6,0.73,0,0,0
USER_0132260,38,3,High,10,Standard,Monthly,Yes,Social_Ads,Web,15,43.8,0.73,0,0,0
USER_0096682,18,3,Low,58,Standard,Monthly,Yes,Social_Ads,Smart TV,10,88.8,0.73,0,0,0
USER_0069659,51,2,Medium,44,Basic,Monthly,Yes,Organic,Mobile,1,42.9,0.72,0,0,0
USER_0024852,30,4,Medium,44,Premium,Monthly,Yes,Organic,Mobile,3,85.1,0.65,0,0,0
USER_0121449,23,1,Medium,2,Basic,Monthly,Yes,Social_Ads,Mobile,0,37.9,0.76,0,0,0
USER_0101064,32,3,Medium,4,Basic,Monthly,Yes,Organic,Mobile,1,39.1,0.67,0,1,0
USER_0144675,46,3,Medium,9,Basic,Annual,Yes,Organic,Mobile,1,35.5,0.86,0,0,0
USER_0001397,46,1,Low,49,Premium,Annual,Yes,Organic,Console,2,27.6,0.69,0,0,0
USER_0131122,30,1,Medium,4,Basic,Monthly,No,Organic,Smart TV,2,46.7,0.67,0,1,0
USER_0137266,53,3,High,7,Standard,Monthly,Yes,Referral,Smart TV,9,77.8,0.6,0,1,0
USER_0144351,33,2,Medium,6,Standard,Annual,Yes,Promo_Code,Mobile,4,53.1,0.78,0,0,0
USER_0141315,30,2,Medium,5,Standard,Monthly,Yes,Referral,Mobile,12,41.0,0.47,0,1,0
USER_0137715,18,1,Low,8,Standard,Monthly,Yes,Social_Ads,Smart TV,12,20.5,0.65,0,0,0
USER_0051672,30,1,Medium,30,Premium,Monthly,Yes,Promo_Code,Smart TV,0,45.6,0.58,0,3,0
USER_0089989,26,2,Medium,76,Basic,Monthly,Yes,Social_Ads,Smart TV,0,62.7,0.73,0,0,0
USER_0007476,58,2,Medium,43,Basic,Monthly,No,Organic,Console,14,39.2,0.67,0,0,0
USER_0020699,49,1,High,67,Standard,Monthly,No,Promo_Code,Web,0,9.3,0.54,0,0,0
USER_0008227,32,1,Low,15,Standard,Monthly,Yes,Organic,Smart TV,5,49.7,0.41,0,0,0
USER_0005236,25,1,Medium,44,Basic,Annual,Yes,Promo_Code,Mobile,0,29.6,0.54,0,1,0
USER_0136118,18,2,Medium,11,Standard,Monthly,No,Social_Ads,Smart TV,4,53.2,0.26,0,1,0
USER_0088254,37,2,Medium,56,Basic,Monthly,No,Organic,Smart TV,8,56.3,0.9,0,0,0
USER_0090383,53,2,Medium,14,Basic,Monthly,Yes,Promo_Code,Mobile,14,38.5,0.42,0,1,0
USER_0043781,18,1,Medium,63,Basic,Monthly,Yes,Organic,Console,8,46.3,0.3,0,0,0
USER_0099804,45,1,Medium,32,Standard,Monthly,Yes,Referral,Smart TV,9,34.5,0.45,0,0,0
USER_0024129,32,2,Medium,32,Standard,Monthly,No,Social_Ads,Mobile,8,29.1,0.44,0,2,0
USER_0105853,36,2,Medium,8,Basic,Monthly,No,Social_Ads,Smart TV,7,89.1,0.9,0,1,0
USER_0076103,34,1,Medium,59,Basic,Monthly,Yes,Promo_Code,Mobile,2,34.9,0.56,0,0,0
USER_0045458,34,1,Low,65,Premium,Monthly,Yes,Social_Ads,Mobile,6,0.0,0.16,1,0,0
USER_0013017,35,4,Medium,40,Basic,Monthly,Yes,Social_Ads,Mobile,27,63.7,0.42,1,0,0
USER_0063255,19,4,High,24,Premium,Monthly,No,Social_Ads,Smart TV,13,63.0,0.54,0,1,0
USER_0154187,43,3,Medium,8,Premium,Monthly,No,Social_Ads,Mobile,7,58.3,0.63,0,0,0
USER_0076954,38,2,Medium,74,Basic,Monthly,Yes,Promo_Code,Mobile,0,18.2,0.65,0,0,0
USER_0138424,29,1,Medium,3,Basic,Monthly,No,Referral,Smart TV,31,42.2,0.56,1,0,0
USER_0065272,47,4,Low,71,Basic,Monthly,Yes,Social_Ads,Console,10,40.6,0.8,1,0,0
USER_0153044,18,4,High,1,Standard,Monthly,Yes,Promo_Code,Smart TV,4,73.9,0.94,0,1,0
USER_0129075,40,4,Medium,1,Standard,Monthly,Yes,Organic,Web,2,73.5,0.37,0,1,0
USER_0125629,54,2,High,4,Basic,Monthly,Yes,Social_Ads,Smart TV,9,34.7,0.74,0,0,0
USER_0090377,45,2,High,25,Basic,Monthly,No,Organic,Web,0,41.6,0.57,0,0,0
USER_0063635,18,1,Medium,70,Basic,Monthly,Yes,Social_Ads,Mobile,0,17.9,0.68,0,0,0
USER_0026801,41,6,Low,44,Standard,Monthly,Yes,Social_Ads,Web,12,90.8,0.67,0,0,0
USER_0136904,44,1,High,5,Standard,Monthly,Yes,Referral,Mobile,15,40.7,0.47,0,0,0
USER_0016992,44,4,Medium,53,Basic,Monthly,Yes,Organic,Smart TV,0,67.6,0.62,0,0,0
USER_0085096,32,1,High,35,Basic,Monthly,Yes,Organic,Smart TV,4,54.7,0.42,1,0,0
USER_0123573,18,2,High,11,Premium,Monthly,Yes,Promo_Code,Mobile,6,32.7,0.63,0,1,0
USER_0119533,32,2,Medium,4,Basic,Annual,Yes,Promo_Code,Web,4,35.4,0.69,0,0,0
USER_0082895,46,1,Low,65,Standard,Monthly,No,Organic,Mobile,5,46.3,0.74,0,0,0
USER_0129617,37,1,Low,1,Basic,Monthly,Yes,Social_Ads,Smart TV,11,52.3,0.72,0,0,0
USER_0090304,29,1,Low,47,Basic,Monthly,Yes,Organic,Web,11,11.9,0.93,0,0,0
USER_0113753,39,2,Medium,5,Standard,Monthly,Yes,Promo_Code,Smart TV,1,43.4,0.73,1,0,0
USER_0111812,22,4,Medium,4,Basic,Monthly,No,Organic,Smart TV,8,76.5,0.5,1,0,0
USER_0097571,42,2,Medium,25,Standard,Monthly,Yes,Promo_Code,Mobile,1,15.3,0.82,0,0,0
USER_0069716,36,1,Medium,51,Basic,Annual,No,Organic,Mobile,1,2.3,0.74,0,2,0
USER_0148565,25,2,Low,11,Standard,Monthly,No,Promo_Code,Web,25,39.9,0.98,0,0,0
USER_0109274,18,4,Medium,11,Standard,Monthly,Yes,Referral,Mobile,2,35.1,0.58,0,0,0
USER_0138282,35,1,Medium,3,Standard,Annual,Yes,Organic,Mobile,15,39.4,0.52,0,0,0
USER_0132997,37,2,Medium,11,Standard,Annual,Yes,Referral,Smart TV,11,78.2,0.31,1,1,0
USER_0000637,54,1,Low,43,Standard,Monthly,Yes,Social_Ads,Smart TV,6,36.8,0.74,0,0,0
USER_0037298,30,4,Medium,55,Standard,Monthly,Yes,Organic,Smart TV,11,65.7,0.38,0,0,0
USER_0130618,41,5,Medium,3,Standard,Annual,Yes,Social_Ads,Mobile,5,80.2,0.85,0,0,0
USER_0053185,47,2,Low,13,Basic,Monthly,Yes,Organic,Smart TV,9,86.3,0.7,0,0,0
