customer_id,user_age,household_size,income_bracket,tenure_months,subscription_tier,billing_cycle,auto_renew_enabled,customer_acquisition_channel,primary_device,days_since_last_login,avg_watch_time_hours,content_completion_rate,payment_failures,support_tickets,support_resolution_time_days,churn
USER_0020574,26,2,Medium,18,Premium,Annual,Yes,Promo_Code,Console,1,46.5,0.46,0,0,0,1
USER_0020575,37,1,Low,18,Standard,Monthly,No,Organic,Mobile,0,25.5,0.55,0,0,0,0
USER_0020576,18,2,Medium,47,Basic,Monthly,Yes,Promo_Code,Smart TV,10,72.7,0.62,0,0,0,0
USER_0020577,38,2,Low,29,Basic,Monthly,Yes,Promo_Code,Web,4,18.0,0.65,0,0,0,0
USER_0020578,40,1,Medium,8,Basic,Monthly,Yes,Promo_Code,Mobile,10,20.4,0.75,0,0,0,0
USER_0020579,58,3,Low,3,Basic,Monthly,Yes,Organic,Smart TV,8,77.3,0.47,0,0,0,0
USER_0020580,27,2,High,40,Basic,Monthly,Yes,Organic,Smart TV,3,63.6,0.52,0,1,0,0
USER_0020581,47,4,Medium,49,Standard,Annual,No,Organic,Smart TV,0,95.3,0.62,0,1,0,0
USER_0020582,36,4,Low,52,Standard,Monthly,No,Social_Ads,Mobile,3,56.3,0.41,0,1,0,0
USER_0020583,18,2,Medium,49,Basic,Monthly,Yes,Organic,Smart TV,9,67.1,0.65,1,0,0,1
USER_0020584,46,1,Medium,14,Standard,Annual,No,Organic,Smart TV,9,48.6,0.81,0,0,0,1
USER_0020585,21,3,High,37,Standard,Annual,Yes,Promo_Code,Web,6,51.6,0.45,0,0,0,0
USER_0020586,24,6,High,65,Standard,Monthly,Yes,Social_Ads,Smart TV,16,111.7,0.9,0,2,0,0
USER_0020587,42,4,Medium,54,Standard,Monthly,Yes,Organic,Smart TV,6,74.6,0.62,0,1,0,1
USER_0020588,50,1,Medium,25,Basic,Monthly,No,Organic,Mobile,11,42.6,0.49,0,0,0,1
USER_0020589,48,1,Low,32,Basic,Monthly,Yes,Organic,Smart TV,5,49.1,0.04,0,0,0,1
USER_0020590,41,3,Low,55,Basic,Monthly,Yes,Promo_Code,Web,1,49.9,0.51,0,0,0,0
USER_0020591,18,3,High,50,Standard,Annual,Yes,Promo_Code,Mobile,0,60.9,0.34,0,0,0,0
USER_0020592,35,4,High,20,Basic,Monthly,No,Organic,Smart TV,0,100.9,0.46,0,0,0,0
USER_0020593,22,1,Medium,11,Basic,Monthly,Yes,Organic,Console,0,46.1,0.59,0,0,0,0
USER_0020594,18,2,High,66,Basic,Monthly,Yes,Organic,Mobile,3,57.0,0.76,0,0,0,1
USER_0020595,20,3,High,16,Standard,Monthly,Yes,Organic,Mobile,2,23.2,0.74,0,0,0,0
USER_0020596,62,4,Medium,62,Standard,Monthly,Yes,Promo_Code,Mobile,6,49.9,0.59,0,1,0,0
USER_0020597,38,2,Low,41,Premium,Monthly,Yes,Referral,Smart TV,6,81.4,0.61,1,0,0,0
USER_0020598,42,2,Medium,5,Premium,Monthly,Yes,Social_Ads,Mobile,4,38.3,0.31,0,0,0,1
USER_0020599,36,1,Medium,52,Standard,Monthly,Yes,Referral,Smart TV,14,44.3,0.58,0,0,0,1
USER_0020600,40,3,Low,68,Premium,Monthly,Yes,Promo_Code,Smart TV,12,49.9,0.42,0,1,0,0
USER_0020601,20,1,Low,45,Standard,Monthly,No,Promo_Code,Console,1,7.6,0.0,0,0,0,1
USER_0020602,47,3,Low,32,Basic,Monthly,No,Social_Ads,Mobile,3,61.3,0.42,0,0,0,1
USER_0020603,45,1,Low,56,Standard,Monthly,Yes,Referral,Mobile,1,53.4,0.67,0,0,0,0
USER_0020604,24,2,Medium,67,Basic,Monthly,No,Organic,Mobile,5,9.2,0.58,0,0,0,0
USER_0020605,28,1,Medium,37,Basic,Monthly,Yes,Social_Ads,Smart TV,0,35.3,0.4,0,0,0,0
USER_0020606,27,1,Medium,15,Basic,Monthly,No,Social_Ads,Mobile,6,50.3,0.69,0,0,0,1
USER_0020607,27,6,Low,35,Basic,Monthly,Yes,Social_Ads,Mobile,2,80.0,0.73,0,1,0,0
USER_0020608,33,4,Medium,54,Basic,Annual,No,Social_Ads,Smart TV,7,76.1,0.37,0,0,0,0
USER_0020609,37,2,Medium,64,Basic,Monthly,No,Social_Ads,Console,1,22.9,0.75,0,1,0,0
USER_0020610,43,3,Low,61,Basic,Monthly,Yes,Referral,Smart TV,2,60.9,0.59,0,0,0,0
USER_0020611,25,2,Low,20,Standard,Monthly,No,Organic,Mobile,6,36.7,0.9,0,0,0,0
USER_0020612,23,3,Low,45,Standard,Monthly,Yes,Social_Ads,Mobile,24,30.8,0.51,0,0,0,0
USER_0020613,36,3,Low,28,Standard,Monthly,No,Social_Ads,Mobile,1,3.2,0.26,1,1,0,1
USER_0020614,44,4,High,58,Standard,Monthly,Yes,Organic,Smart TV,0,70.8,0.69,1,0,0,0
USER_0020615,35,2,Medium,47,Basic,Monthly,Yes,Organic,Smart TV,2,72.6,0.88,0,0,0,0
USER_0020616,43,2,Medium,10,Standard,Monthly,Yes,Referral,Mobile,5,44.9,0.73,0,0,0,0
USER_0020617,19,1,High,27,Standard,Monthly,No,Organic,Console,6,45.6,0.42,0,0,0,0
USER_0020618,34,3,Medium,31,Premium,Monthly,Yes,Social_Ads,Mobile,0,39.3,0.09,0,1,0,0
USER_0020619,35,2,Medium,64,Basic,Monthly,Yes,Organic,Mobile,7,33.9,0.95,1,0,0,0
USER_0020620,40,2,Medium,24,Basic,Monthly,Yes,Organic,Smart TV,9,58.5,0.5,0,1,0,0
USER_0020621,38,1,Medium,15,Basic,Monthly,Yes,Referral,Mobile,5,53.1,0.53,0,1,0,0
USER_0020622,34,2,Medium,66,Basic,Monthly,Yes,Social_Ads,Smart TV,4,62.4,0.68,0,0,0,0
USER_0020623,38,2,High,35,Standard,Monthly,No,Promo_Code,Console,7,24.4,0.77,0,0,0,1
USER_0020624,20,4,Low,44,Basic,Annual,Yes,Organic,Mobile,11,58.6,0.21,0,1,0,1
USER_0020625,43,2,Low,6,Basic,Monthly,Yes,Promo_Code,Smart TV,3,47.9,0.57,0,0,0,0
USER_0020626,19,1,High,60,Basic,Monthly,No,Referral,Smart TV,0,56.8,0.69,0,1,0,0
USER_0020627,41,4,Low,46,Standard,Monthly,Yes,Organic,Mobile,2,59.5,0.75,0,0,0,0
USER_0020628,37,2,Medium,32,Basic,Annual,Yes,Promo_Code,Smart TV,4,73.4,0.55,0,0,0,1
USER_0020629,25,3,Medium,16,Basic,Annual,Yes,Organic,Mobile,0,38.2,0.53,0,0,0,0
USER_0020630,33,5,Medium,32,Standard,Monthly,Yes,Social_Ads,Mobile,7,73.7,0.78,0,0,0,0
USER_0020631,38,1,High,14,Standard,Monthly,Yes,Social_Ads,Mobile,2,47.8,0.81,0,1,0,0
USER_0020632,33,1,Low,11,Standard,Monthly,Yes,Social_Ads,Smart TV,2,57.1,0.38,0,0,0,0
USER_0020633,34,5,Medium,23,Basic,Monthly,Yes,Promo_Code,Smart TV,2,96.2,0.5,0,0,0,1
USER_0020634,48,1,Medium,61,Standard,Monthly,Yes,Promo_Code,Web,4,21.5,0.49,0,0,0,0
USER_0020635,25,2,Low,71,Basic,Monthly,Yes,Organic,Console,1,46.9,0.82,0,0,0,0
USER_0020636,38,3,Medium,66,Standard,Monthly,Yes,Promo_Code,Mobile,0,58.2,0.81,0,0,0,0
USER_0020637,29,4,Medium,7,Standard,Monthly,Yes,Social_Ads,Mobile,7,75.8,0.83,0,0,0,0
USER_0020638,38,5,High,13,Standard,Monthly,No,Organic,Smart TV,4,90.9,0.53,0,0,0,0
USER_0020639,58,5,High,36,Basic,Monthly,No,Promo_Code,Mobile,14,71.7,0.4,0,0,0,0
USER_0020640,25,2,High,35,Basic,Monthly,Yes,Promo_Code,Smart TV,3,78.7,0.59,0,1,0,1
USER_0020641,36,2,Low,55,Standard,Monthly,Yes,Promo_Code,Mobile,8,33.4,0.6,0,1,0,0
USER_0020642,27,4,Medium,49,Premium,Monthly,Yes,Promo_Code,Smart TV,3,94.2,0.81,0,0,0,0
USER_0020643,53,4,Medium,53,Basic,Monthly,No,Organic,Console,0,41.1,0.57,0,0,0,0
USER_0020644,42,1,Low,32,Standard,Annual,Yes,Promo_Code,Smart TV,2,44.9,0.92,0,1,0,1
USER_0020645,56,2,Medium,13,Basic,Monthly,Yes,Promo_Code,Mobile,4,36.2,0.62,0,0,0,1
USER_0020646,36,2,Medium,4,Basic,Monthly,Yes,Organic,Smart TV,3,36.1,0.37,0,0,0,1
USER_0020647,40,2,High,10,Premium,Monthly,Yes,Social_Ads,Mobile,13,60.0,0.44,0,0,0,0
USER_0020648,28,4,Medium,39,Basic,Monthly,Yes,Organic,Smart TV,4,57.0,0.68,0,1,0,0
USER_0020649,37,4,Medium,18,Standard,Monthly,No,Social_Ads,Mobile,14,77.5,0.16,0,2,0,1
USER_0020650,18,2,High,71,Standard,Monthly,No,Social_Ads,Mobile,1,32.4,0.62,0,0,0,0
USER_0020651,34,4,Low,11,Standard,Monthly,Yes,Social_Ads,Smart TV,0,103.2,0.34,0,0,0,0
USER_0020652,56,1,High,4,Basic,Annual,Yes,Referral,Mobile,7,28.7,0.35,0,0,0,1
USER_0020653,22,1,Medium,35,Basic,Annual,Yes,Organic,Smart TV,9,33.4,0.63,0,0,0,1
USER_0020654,18,1,Medium,26,Premium,Monthly,No,Promo_Code,Smart TV,7,41.5,0.57,0,0,0,1
USER_0020655,49,1,Medium,52,Basic,Monthly,Yes,Promo_Code,Mobile,9,29.9,0.45,0,0,0,0
USER_0020656,27,4,Low,49,Standard,Monthly,No,Promo_Code,Mobile,2,47.1,0.58,0,0,0,1
USER_0020657,56,3,Medium,29,Premium,Monthly,Yes,Social_Ads,Mobile,17,51.9,0.58,0,0,0,0
USER_0020658,31,4,High,18,Basic,Monthly,Yes,Social_Ads,Mobile,7,53.7,0.86,0,0,0,0
USER_0020659,36,1,Medium,48,Premium,Monthly,No,Organic,Web,11,0.0,0.46,0,0,0,1
USER_0020660,29,5,Medium,70,Standard,Monthly,Yes,Social_Ads,Smart TV,23,76.5,0.64,0,0,0,0
USER_0020661,37,2,Low,61,Basic,Annual,Yes,Organic,Mobile,0,27.7,0.71,0,0,0,0
USER_0020662,41,2,Low,59,Premium,Monthly,Yes,Referral,Mobile,11,26.8,0.8,0,0,0,0
USER_0020663,55,1,Medium,55,Basic,Monthly,Yes,Social_Ads,Smart TV,6,65.9,0.66,0,0,0,0
USER_0020664,32,1,Low,56,Standard,Monthly,Yes,Organic,Mobile,1,22.7,0.09,0,0,0,0
USER_0020665,27,2,Medium,54,Standard,Monthly,Yes,Referral,Mobile,2,32.4,0.77,0,0,0,0
USER_0020666,34,1,Medium,7,Premium,Annual,Yes,Social_Ads,Web,0,33.3,0.54,0,1,0,0
USER_0020667,22,2,Medium,43,Basic,Monthly,No,Referral,Web,6,19.7,0.7,0,1,0,0
USER_0020668,44,1,Medium,48,Basic,Monthly,Yes,Organic,Smart TV,5,47.0,0.57,0,0,0,0
USER_0020669,40,5,Medium,36,Basic,Monthly,Yes,Promo_Code,Smart TV,10,102.0,0.24,0,0,0,0
USER_0020670,39,2,High,27,Basic,Monthly,Yes,Promo_Code,Console,8,36.5,0.91,0,1,0,0
USER_0020671,56,6,Low,2,Basic,Monthly,No,Referral,Mobile,0,71.0,1.0,0,1,0,1
USER_0020672,33,3,Medium,36,Standard,Annual,Yes,Organic,Console,0,66.4,0.53,1,0,0,0
USER_0020673,18,2,Medium,13,Standard,Monthly,Yes,Social_Ads,Web,4,39.8,1.0,0,0,0,1
USER_0020674,39,3,Medium,42,Basic,Annual,Yes,Organic,Web,0,50.9,0.6,0,1,0,0
USER_0020675,39,1,Medium,28,Basic,Annual,Yes,Organic,Smart TV,15,53.1,0.68,0,0,0,0
USER_0020676,47,2,Medium,31,Standard,Annual,No,Social_Ads,Mobile,6,48.3,0.44,0,1,0,0
USER_0020677,26,2,Low,8,Basic,Monthly,Yes,Promo_Code,Smart TV,1,75.4,0.45,0,0,0,0
USER_0020678,26,2,Medium,53,Premium,Monthly,Yes,Organic,Mobile,6,29.9,0.69,1,0,0,0
USER_0020679,33,2,High,11,Basic,Monthly,Yes,Organic,Console,4,42.6,0.5,0,0,0,1
USER_0020680,18,1,Medium,2,Basic,Annual,Yes,Promo_Code,Mobile,14,44.5,0.58,0,0,0,1
USER_0020681,41,2,Medium,65,Basic,Monthly,Yes,Organic,Web,3,40.9,0.82,1,0,0,0
USER_0020682,31,2,Low,61,Standard,Monthly,Yes,Promo_Code,Mobile,3,35.0,0.67,0,0,0,0
USER_0020683,39,3,Medium,24,Basic,Monthly,No,Organic,Mobile,3,52.8,0.37,0,0,0,0
USER_0020684,48,4,Low,34,Standard,Monthly,No,Organic,Mobile,3,60.1,0.6,0,0,0,1
USER_0020685,35,1,Low,25,Basic,Monthly,Yes,Promo_Code,Smart TV,0,59.8,0.42,0,0,0,1
USER_0020686,34,2,Medium,39,Standard,Monthly,Yes,Organic,Smart TV,3,89.6,0.39,1,0,0,0
USER_0020687,28,6,Medium,21,Standard,Monthly,No,Social_Ads,Mobile,14,100.5,0.8,0,0,0,0
USER_0020688,31,2,Low,26,Basic,Monthly,No,Promo_Code,Console,6,34.3,0.73,0,1,0,0
USER_0020689,46,2,Low,19,Standard,Monthly,Yes,Social_Ads,Smart TV,8,59.9,0.59,0,0,0,0
USER_0020690,32,4,Medium,52,Premium,Monthly,No,Referral,Mobile,18,52.5,0.58,0,0,0,0
USER_0020691,48,2,Medium,41,Premium,Monthly,Yes,Organic,Smart TV,5,73.3,0.8,0,0,0,0
USER_0020692,30,4,Medium,39,Standard,Monthly,Yes,Social_Ads,Smart TV,1,86.2,0.57,0,0,0,0
USER_0020693,30,1,Low,68,Basic,Monthly,No,Organic,Mobile,16,16.7,0.46,0,1,0,0
USER_0020694,42,2,High,37,Basic,Monthly,Yes,Social_Ads,Mobile,0,55.5,0.85,0,1,0,0
USER_0020695,19,5,Medium,19,Basic,Monthly,Yes,Organic,Mobile,4,65.8,0.37,0,0,0,1
USER_0020696,42,2,Medium,52,Basic,Annual,Yes,Organic,Mobile,12,40.0,0.2,0,0,0,0
USER_0020697,47,2,High,32,Premium,Monthly,Yes,Promo_Code,Web,8,74.9,0.62,0,0,0,1
USER_0020698,36,2,Medium,31,Basic,Monthly,Yes,Promo_Code,Mobile,5,57.1,0.46,0,0,0,0
USER_0020699,49,1,High,55,Standard,Monthly,No,Promo_Code,Web,0,9.3,0.54,0,0,0,0
USER_0020700,35,2,Medium,54,Basic,Monthly,Yes,Organic,Mobile,1,36.6,0.57,0,0,0,1
USER_0020701,38,3,High,12,Basic,Monthly,Yes,Promo_Code,Smart TV,1,74.8,0.39,0,0,0,0
USER_0020702,18,1,Medium,41,Standard,Monthly,Yes,Promo_Code,Smart TV,19,30.8,0.47,0,0,0,1
USER_0020703,48,3,Medium,3,Basic,Monthly,Yes,Organic,Console,14,60.3,0.62,0,1,0,1
USER_0020704,39,4,Low,9,Basic,Monthly,Yes,Organic,Web,5,47.5,0.81,1,0,0,0
USER_0020705,54,3,Low,45,Standard,Monthly,Yes,Social_Ads,Mobile,4,40.3,0.75,0,0,0,0
USER_0020706,27,2,Medium,1,Basic,Monthly,Yes,Social_Ads,Web,0,45.0,0.79,0,2,0,0
USER_0020707,39,2,Medium,25,Standard,Monthly,Yes,Organic,Smart TV,3,59.6,0.25,0,0,0,0
USER_0020708,29,2,Low,5,Premium,Monthly,No,Promo_Code,Smart TV,10,57.9,0.32,0,0,0,1
USER_0020709,20,4,Low,58,Standard,Annual,Yes,Referral,Mobile,4,59.8,0.38,0,1,0,1
USER_0020710,54,2,Low,40,Standard,Monthly,Yes,Social_Ads,Smart TV,3,44.7,0.81,0,0,0,0
USER_0020711,51,1,Low,70,Premium,Monthly,Yes,Social_Ads,Mobile,1,46.9,0.75,0,0,0,0
USER_0020712,35,3,Medium,35,Basic,Monthly,No,Organic,Smart TV,18,68.9,0.18,0,0,0,1
USER_0020713,37,2,Low,41,Basic,Monthly,Yes,Social_Ads,Console,5,19.7,0.62,0,0,0,0
USER_0020714,28,6,Medium,21,Basic,Monthly,No,Promo_Code,Web,8,66.2,0.74,0,0,0,1
USER_0020715,32,6,Low,71,Premium,Monthly,Yes,Organic,Smart TV,2,92.4,0.18,0,0,0,0
USER_0020716,45,3,Low,34,Basic,Monthly,No,Organic,Smart TV,5,65.0,0.46,0,0,0,0
USER_0020717,29,1,Medium,9,Basic,Monthly,No,Referral,Console,1,43.0,0.67,0,0,0,0
USER_0020718,18,5,Low,9,Standard,Annual,Yes,Organic,Mobile,0,46.4,0.53,1,0,0,1
USER_0020719,26,1,Low,63,Standard,Monthly,Yes,Organic,Mobile,1,37.5,0.53,0,0,0,0
USER_0020720,49,1,Low,36,Standard,Monthly,No,Organic,Mobile,5,8.2,0.62,0,0,0,1
USER_0020721,47,2,Medium,14,Standard,Monthly,No,Organic,Mobile,14,39.6,0.4,0,0,0,0
USER_0020722,25,2,Low,45,Standard,Monthly,No,Social_Ads,Smart TV,4,72.3,0.42,0,1,0,1
USER_0020723,20,5,Medium,56,Standard,Monthly,Yes,Social_Ads,Smart TV,7,85.8,0.78,0,0,0,0
USER_0020724,26,2,Low,52,Basic,Monthly,No,Social_Ads,Mobile,2,13.5,1.0,1,0,0,1
USER_0020725,49,4,Medium,26,Premium,Monthly,Yes,Organic,Smart TV,0,87.0,0.23,0,0,0,1
USER_0020726,22,1,Medium,68,Standard,Monthly,Yes,Social_Ads,Mobile,7,17.0,0.17,0,1,0,0
USER_0020727,37,4,Medium,19,Standard,Monthly,Yes,Promo_Code,Smart TV,2,71.4,1.0,0,0,0,0
USER_0020728,46,2,Medium,35,Basic,Monthly,No,Organic,Smart TV,9,65.5,0.58,0,0,0,0
USER_0020729,29,3,Medium,44,Standard,Monthly,No,Organic,Mobile,26,19.6,0.46,0,0,0,1
USER_0020730,18,2,Medium,62,Basic,Monthly,Yes,Referral,Mobile,1,43.4,0.79,0,0,0,0
USER_0020731,39,1,Medium,53,Basic,Monthly,Yes,Social_Ads,Console,9,21.4,0.49,1,0,0,1
USER_0020732,37,4,High,42,Standard,Monthly,Yes,Organic,Smart TV,5,72.8,0.86,0,0,0,0
USER_0020733,40,1,Medium,62,Basic,Monthly,Yes,Organic,Mobile,4,21.7,0.02,0,0,0,0
USER_0020734,30,2,Medium,12,Standard,Monthly,Yes,Social_Ads,Smart TV,0,67.5,0.34,0,0,0,1
USER_0020735,18,6,Low,29,Basic,Annual,Yes,Organic,Mobile,5,106.9,0.35,0,0,0,0
USER_0020736,34,1,Low,34,Standard,Monthly,Yes,Organic,Mobile,6,25.5,0.32,0,0,0,0
USER_0020737,56,4,Medium,37,Basic,Monthly,Yes,Referral,Console,6,51.8,0.12,0,0,0,1
USER_0020738,43,2,Medium,1,Basic,Monthly,Yes,Social_Ads,Mobile,4,40.4,0.32,0,1,0,0
USER_0020739,42,1,High,35,Basic,Annual,No,Promo_Code,Mobile,8,10.4,0.36,0,0,0,1
USER_0020740,25,2,Medium,28,Standard,Monthly,Yes,Referral,Smart TV,2,67.6,0.62,0,0,0,0
USER_0020741,46,6,Medium,25,Basic,Monthly,Yes,Organic,Web,3,79.7,0.62,0,0,0,0
USER_0020742,37,1,High,56,Premium,Monthly,No,Promo_Code,Smart TV,15,92.7,0.48,0,0,0,1
USER_0020743,30,2,Low,14,Standard,Monthly,Yes,Social_Ads,Mobile,11,37.9,0.57,0,2,0,0
USER_0020744,28,1,Medium,55,Basic,Monthly,Yes,Organic,Mobile,3,26.2,0.45,0,0,0,0
USER_0020745,45,2,Medium,18,Premium,Annual,Yes,Promo_Code,Mobile,6,58.6,0.59,0,0,0,0
USER_0020746,29,1,Low,43,Standard,Monthly,Yes,Promo_Code,Mobile,2,19.1,0.62,2,0,0,0
USER_0020747,33,3,Low,13,Basic,Monthly,Yes,Social_Ads,Console,6,66.5,0.79,0,0,0,0
USER_0020748,26,5,High,52,Standard,Monthly,No,Social_Ads,Mobile,9,82.5,0.51,0,0,0,1
USER_0020749,46,1,Medium,43,Basic,Monthly,Yes,Organic,Mobile,22,23.7,0.63,0,0,0,0
USER_0020750,36,1,Medium,4,Premium,Monthly,No,Promo_Code,Mobile,2,10.0,0.62,0,0,0,0
USER_0020751,19,1,Medium,25,Standard,Monthly,No,Social_Ads,Web,9,53.6,0.78,0,0,0,0
USER_0020752,39,3,Low,24,Basic,Monthly,Yes,Organic,Smart TV,17,85.6,0.71,0,1,0,0
USER_0020753,37,2,High,17,Standard,Monthly,No,Promo_Code,Mobile,2,33.3,0.62,0,0,0,0
USER_0020754,29,5,Low,35,Premium,Monthly,Yes,Organic,Mobile,6,96.5,0.3,0,0,0,0
USER_0020755,49,4,Medium,28,Basic,Monthly,No,Organic,Console,2,70.3,0.52,0,0,0,1
USER_0020756,45,3,Low,12,Standard,Annual,Yes,Organic,Smart TV,0,81.1,0.84,0,0,0,0
USER_0020757,18,6,Low,59,Standard,Monthly,No,Referral,Smart TV,1,121.6,0.59,0,0,0,0
USER_0020758,32,2,Medium,5,Standard,Annual,No,Social_Ads,Mobile,1,44.9,0.76,0,2,0,0
USER_0020759,29,4,High,13,Basic,Monthly,No,Referral,Smart TV,13,100.9,0.95,0,1,0,0
USER_0020760,26,6,High,15,Standard,Annual,Yes,Organic,Mobile,0,89.5,0.48,0,0,0,1
USER_0020761,28,3,Medium,55,Standard,Monthly,Yes,Organic,Smart TV,16,92.0,0.34,0,1,0,0
USER_0020762,18,1,High,10,Basic,Monthly,No,Promo_Code,Smart TV,7,46.7,0.7,0,0,0,1
USER_0020763,28,1,High,60,Standard,Monthly,Yes,Organic,Web,7,28.8,0.62,0,0,0,0
USER_0020764,34,1,Medium,68,Standard,Monthly,Yes,Organic,Smart TV,0,33.4,0.68,1,0,0,1
USER_0020765,45,4,Low,64,Standard,Annual,No,Social_Ads,Web,0,59.1,0.51,0,0,0,1
USER_0020766,18,3,Low,64,Basic,Monthly,No,Referral,Console,21,58.6,0.66,0,1,0,1
USER_0020767,27,2,Medium,35,Premium,Monthly,Yes,Social_Ads,Mobile,5,43.5,0.84,0,0,0,0
USER_0020768,18,3,Medium,71,Premium,Monthly,Yes,Social_Ads,Smart TV,10,63.9,0.68,0,0,0,0
USER_0020769,26,1,Medium,49,Basic,Monthly,Yes,Referral,Mobile,2,47.0,0.42,1,0,0,0
USER_0020770,39,2,Medium,17,Basic,Monthly,Yes,Promo_Code,Smart TV,13,30.6,0.68,0,0,0,0
USER_0020771,42,3,Low,55,Standard,Monthly,Yes,Promo_Code,Smart TV,2,71.3,0.36,0,0,0,0
USER_0020772,31,1,Medium,56,Premium,Annual,Yes,Referral,Mobile,0,40.5,0.81,0,0,0,0
USER_0020773,18,5,Medium,19,Basic,Monthly,Yes,Organic,Mobile,9,74.8,0.52,0,1,0,1
USER_0020774,33,1,Medium,55,Basic,Monthly,Yes,Social_Ads,Mobile,8,48.9,0.84,0,1,0,0
USER_0020775,42,1,Medium,49,Standard,Monthly,Yes,Promo_Code,Mobile,18,63.6,0.38,0,0,0,0
USER_0020776,57,4,High,4,Premium,Monthly,Yes,Organic,Mobile,1,61.6,1.0,0,0,0,0
USER_0020777,42,1,Low,28,Basic,Monthly,No,Social_Ads,Web,1,11.5,0.66,0,0,0,1
USER_0020778,34,2,Medium,41,Basic,Monthly,Yes,Referral,Mobile,0,29.5,0.12,1,0,0,1
USER_0020779,42,4,Medium,63,Standard,Annual,Yes,Social_Ads,Smart TV,1,72.8,0.24,0,0,0,0
USER_0020780,38,1,High,14,Standard,Annual,Yes,Referral,Mobile,0,12.7,0.49,0,0,0,0
USER_0020781,25,1,High,33,Basic,Monthly,Yes,Promo_Code,Mobile,2,32.9,0.43,0,1,0,0
USER_0020782,20,5,Medium,26,Standard,Monthly,Yes,Organic,Smart TV,0,105.9,0.0,0,0,0,0
USER_0020783,27,2,Medium,21,Basic,Annual,Yes,Promo_Code,Mobile,0,38.4,0.61,0,1,0,0
USER_0020784,34,1,Medium,33,Standard,Monthly,No,Organic,Console,1,49.4,0.56,0,1,0,0
USER_0020785,42,2,Medium,56,Standard,Monthly,Yes,Organic,Mobile,0,26.7,0.67,0,0,0,1
USER_0020786,25,1,Medium,54,Premium,Monthly,No,Organic,Console,2,20.2,0.55,0,0,0,1
USER_0020787,36,4,High,16,Standard,Monthly,No,Social_Ads,Smart TV,1,70.5,0.45,0,0,0,0
USER_0020788,29,2,Low,11,Premium,Monthly,Yes,Organic,Mobile,1,40.5,0.59,0,0,0,0
USER_0020789,41,4,Medium,30,Standard,Monthly,Yes,Referral,Smart TV,9,88.1,0.51,1,0,0,0
USER_0020790,18,4,Low,33,Premium,Monthly,Yes,Organic,Smart TV,8,87.9,0.61,0,0,0,0
USER_0020791,29,1,Low,58,Basic,Monthly,Yes,Social_Ads,Mobile,2,33.5,0.36,0,0,0,0
USER_0020792,34,1,Low,28,Premium,Monthly,Yes,Promo_Code,Smart TV,3,60.8,0.87,0,0,0,0
USER_0020793,37,4,High,68,Basic,Monthly,Yes,Organic,Console,2,107.4,0.5,0,0,0,0
USER_0020794,26,2,Low,1,Premium,Monthly,Yes,Promo_Code,Web,4,55.9,0.49,1,1,0,1
USER_0020795,29,2,Low,17,Standard,Monthly,Yes,Referral,Mobile,2,22.0,0.44,0,1,0,1
USER_0020796,19,1,Medium,28,Basic,Monthly,No,Organic,Console,0,29.0,0.5,0,0,0,1
USER_0020797,35,1,Medium,10,Premium,Monthly,Yes,Organic,Mobile,1,22.9,0.65,0,0,0,0
USER_0020798,48,2,Medium,1,Standard,Monthly,Yes,Organic,Smart TV,1,75.7,0.59,0,0,0,0
USER_0020799,26,5,High,5,Basic,Monthly,Yes,Social_Ads,Mobile,0,55.5,0.96,0,0,0,0
USER_0020800,29,4,Medium,44,Basic,Monthly,Yes,Social_Ads,Mobile,4,50.3,0.48,0,0,0,1
USER_0020801,29,1,Medium,41,Premium,Monthly,No,Organic,Mobile,6,16.7,0.66,0,1,0,0
USER_0020802,27,1,Medium,32,Standard,Annual,Yes,Social_Ads,Smart TV,2,106.9,0.37,0,1,0,1
USER_0020803,37,5,Medium,1,Premium,Annual,Yes,Social_Ads,Mobile,3,70.1,0.37,0,0,0,1
USER_0020804,53,1,Medium,63,Standard,Monthly,No,Organic,Web,3,27.0,0.9,0,1,0,0
USER_0020805,60,3,Medium,29,Standard,Monthly,No,Promo_Code,Console,4,46.6,0.46,0,0,0,1
USER_0020806,40,4,Low,34,Basic,Monthly,No,Referral,Mobile,4,61.3,0.49,0,0,0,0
USER_0020807,18,1,Medium,52,Basic,Monthly,No,Organic,Mobile,3,32.7,0.48,0,0,0,0
USER_0020808,51,1,Low,50,Premium,Monthly,Yes,Social_Ads,Mobile,12,40.7,0.39,0,1,0,0
USER_0020809,51,2,Medium,10,Basic,Monthly,No,Organic,Smart TV,1,73.4,1.0,0,0,0,1
USER_0020810,34,3,Medium,57,Standard,Annual,No,Referral,Mobile,2,58.2,0.86,0,0,0,1
USER_0020811,50,1,Low,16,Standard,Annual,Yes,Organic,Web,3,20.9,0.78,0,1,0,0
USER_0020812,39,2,Medium,14,Premium,Monthly,Yes,Organic,Smart TV,1,59.6,0.52,0,0,0,1
USER_0020813,35,1,Low,19,Basic,Monthly,Yes,Organic,Smart TV,1,46.0,0.74,0,1,0,0
USER_0020814,18,4,Low,25,Standard,Monthly,Yes,Organic,Mobile,9,73.6,0.74,0,1,0,0
USER_0020815,35,6,Medium,28,Standard,Monthly,Yes,Social_Ads,Console,27,88.6,0.59,0,0,0,1
USER_0020816,50,4,Medium,35,Basic,Annual,Yes,Promo_Code,Web,0,67.4,0.89,0,0,0,0
